machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CNC_01,2026-04-10T12:58:02.966Z,71.64,1.76,1498,12.83,running
CNC_01,2026-04-10T12:59:02.966Z,72.7,1.77,1490,12.84,running
CNC_01,2026-04-10T13:00:02.966Z,70.84,1.83,1473,12.84,running
CNC_01,2026-04-10T13:01:02.966Z,71.59,1.79,1472,12.42,running
CNC_01,2026-04-10T13:02:02.966Z,73.31,1.87,1482,12.76,running
CNC_01,2026-04-10T13:03:02.966Z,73.89,1.85,1492,12.48,running
CNC_01,2026-04-10T13:04:02.966Z,70.17,1.74,1501,12.23,running
CNC_01,2026-04-10T13:05:02.966Z,71.89,1.75,1490,12.87,running
CNC_01,2026-04-10T13:06:02.966Z,72.86,1.81,1483,12.51,running
CNC_01,2026-04-10T13:07:02.966Z,72.4,1.8,1499,12.57,running
CNC_01,2026-04-10T13:08:02.966Z,70.18,1.8,1469,12.46,running
CNC_01,2026-04-10T13:09:02.966Z,70.48,1.76,1474,12.57,running
CNC_01,2026-04-10T13:10:02.966Z,70.59,1.86,1475,12.42,running
CNC_01,2026-04-10T13:11:02.966Z,71.92,1.84,1495,12.42,running
CNC_01,2026-04-10T13:12:02.966Z,71.76,1.77,1482,12.22,running
CNC_01,2026-04-10T13:13:02.966Z,72.07,1.75,1472,12.65,running
CNC_01,2026-04-10T13:14:02.966Z,71.63,1.82,1490,12.82,running
CNC_01,2026-04-10T13:15:02.966Z,70.05,1.77,1480,12.66,running
CNC_01,2026-04-10T13:16:02.966Z,72.52,1.74,1474,12.56,running
CNC_01,2026-04-10T13:17:02.966Z,73.12,1.77,1472,12.69,running
CNC_01,2026-04-10T13:18:02.966Z,72.95,1.86,1497,12.66,running
CNC_01,2026-04-10T13:19:02.966Z,72.86,1.76,1489,12.25,running
CNC_01,2026-04-10T13:20:02.966Z,70.47,1.76,1471,12.46,running
CNC_01,2026-04-10T13:21:02.966Z,70.1,1.86,1464,12.14,running
CNC_01,2026-04-10T13:22:02.966Z,72.05,1.75,1464,12.62,running
CNC_01,2026-04-10T13:23:02.966Z,72.53,1.75,1490,12.3,running
CNC_01,2026-04-10T13:24:02.966Z,71.59,1.73,1466,12.47,running
CNC_01,2026-04-10T13:25:02.966Z,72.59,1.84,1469,12.26,running
CNC_01,2026-04-10T13:26:02.966Z,72.72,1.84,1466,12.18,running
CNC_01,2026-04-10T13:27:02.966Z,72.53,1.8,1469,12.51,running
CNC_01,2026-04-10T13:28:02.966Z,72.17,1.73,1498,12.75,running
CNC_01,2026-04-10T13:29:02.966Z,73.5,1.82,1461,12.43,running
CNC_01,2026-04-10T13:30:02.966Z,70.29,1.79,1499,12.59,running
CNC_01,2026-04-10T13:31:02.966Z,73.1,1.78,1492,12.51,running
CNC_01,2026-04-10T13:32:02.966Z,74.01,1.73,1479,12.23,running
CNC_01,2026-04-10T13:33:02.966Z,70.81,1.77,1499,12.45,running
CNC_01,2026-04-10T13:34:02.966Z,74.04,1.75,1488,12.22,running
CNC_01,2026-04-10T13:35:02.966Z,70.59,1.79,1488,12.48,running
CNC_01,2026-04-10T13:36:02.966Z,71.54,1.76,1463,12.21,running
CNC_01,2026-04-10T13:37:02.966Z,73.67,1.76,1478,12.18,running
CNC_01,2026-04-10T13:38:02.966Z,73.13,1.78,1489,12.82,running
CNC_01,2026-04-10T13:39:02.966Z,71.11,1.75,1471,12.53,running
CNC_01,2026-04-10T13:40:02.966Z,73.8,1.74,1471,12.56,running
CNC_01,2026-04-10T13:41:02.966Z,71.51,1.74,1496,12.38,running
CNC_01,2026-04-10T13:42:02.966Z,73.01,1.82,1475,12.27,running
CNC_01,2026-04-10T13:43:02.966Z,73.39,1.76,1468,12.42,running
CNC_01,2026-04-10T13:44:02.966Z,71.1,1.83,1484,12.64,running
CNC_01,2026-04-10T13:45:02.966Z,72.63,1.75,1474,12.54,running
CNC_01,2026-04-10T13:46:02.966Z,73.16,1.83,1481,12.14,running
CNC_01,2026-04-10T13:47:02.966Z,71.95,1.81,1464,12.46,running
CNC_01,2026-04-10T13:48:02.966Z,72.53,1.74,1463,12.39,running
CNC_01,2026-04-10T13:49:02.966Z,70.96,1.83,1489,12.24,running
CNC_01,2026-04-10T13:50:02.966Z,73.86,1.8,1502,12.78,running
CNC_01,2026-04-10T13:51:02.966Z,70.93,1.83,1489,12.24,running
CNC_01,2026-04-10T13:52:02.966Z,70.12,1.78,1477,12.64,running
CNC_01,2026-04-10T13:53:02.966Z,71.3,1.8,1482,12.45,running
CNC_01,2026-04-10T13:54:02.966Z,72.89,1.73,1466,12.74,running
CNC_01,2026-04-10T13:55:02.966Z,71.84,1.82,1489,12.48,running
CNC_01,2026-04-10T13:56:02.966Z,69.94,1.81,1495,12.61,running
CNC_01,2026-04-10T13:57:02.966Z,69.97,1.77,1474,12.83,running
CNC_01,2026-04-10T13:58:02.966Z,70.38,1.73,1475,12.71,running
CNC_01,2026-04-10T13:59:02.966Z,70.46,1.85,1470,12.55,running
CNC_01,2026-04-10T14:00:02.966Z,72.5,1.87,1487,12.51,running
CNC_01,2026-04-10T14:01:02.966Z,72.3,1.86,1458,12.67,running
CNC_01,2026-04-10T14:02:02.966Z,73.78,1.85,1464,12.45,running
CNC_01,2026-04-10T14:03:02.966Z,71.19,1.73,1468,12.63,running
CNC_01,2026-04-10T14:04:02.966Z,73.52,1.77,1463,12.54,running
CNC_01,2026-04-10T14:05:02.966Z,73.8,1.83,1499,12.39,running
CNC_01,2026-04-10T14:06:02.966Z,72.67,1.75,1496,12.15,running
CNC_01,2026-04-10T14:07:02.966Z,70.81,1.86,1492,12.35,running
CNC_01,2026-04-10T14:08:02.966Z,70.72,1.84,1472,12.66,running
CNC_01,2026-04-10T14:09:02.966Z,73.32,1.75,1467,12.31,running
CNC_01,2026-04-10T14:10:02.966Z,71.67,1.74,1489,12.42,running
CNC_01,2026-04-10T14:11:02.966Z,71.86,1.81,1463,12.46,running
CNC_01,2026-04-10T14:12:02.966Z,69.91,1.73,1470,12.83,running
CNC_01,2026-04-10T14:13:02.966Z,72.37,1.86,1496,12.6,running
CNC_01,2026-04-10T14:14:02.966Z,73.01,1.74,1500,12.8,running
CNC_01,2026-04-10T14:15:02.966Z,70.84,1.78,1478,12.22,running
CNC_01,2026-04-10T14:16:02.966Z,70.39,1.85,1460,12.79,running
CNC_01,2026-04-10T14:17:02.966Z,72.37,1.87,1479,12.41,running
CNC_01,2026-04-10T14:18:02.966Z,71.24,1.86,1468,12.38,running
CNC_01,2026-04-10T14:19:02.966Z,73.89,1.75,1473,12.87,running
CNC_01,2026-04-10T14:20:02.966Z,72.98,1.8,1480,12.65,running
CNC_01,2026-04-10T14:21:02.966Z,73.29,1.86,1490,12.24,running
CNC_01,2026-04-10T14:22:02.966Z,70.9,1.83,1464,12.79,running
CNC_01,2026-04-10T14:23:02.966Z,71.29,1.83,1496,12.42,running
CNC_01,2026-04-10T14:24:02.966Z,72.96,1.87,1488,12.75,running
CNC_01,2026-04-10T14:25:02.966Z,71.83,1.85,1482,12.5,running
CNC_01,2026-04-10T14:26:02.966Z,70.39,1.8,1473,12.34,running
CNC_01,2026-04-10T14:27:02.966Z,70.36,1.76,1464,12.45,running
CNC_01,2026-04-10T14:28:02.966Z,73.66,1.82,1489,12.35,running
CNC_01,2026-04-10T14:29:02.966Z,73.11,1.86,1494,12.48,running
CNC_01,2026-04-10T14:30:02.966Z,69.88,1.82,1473,12.49,running
CNC_01,2026-04-10T14:31:02.966Z,69.97,1.8,1458,12.18,running
CNC_01,2026-04-10T14:32:02.966Z,73.32,1.73,1488,12.3,running
CNC_01,2026-04-10T14:33:02.966Z,72.4,1.83,1459,12.2,running
CNC_01,2026-04-10T14:34:02.966Z,73.27,1.85,1469,12.65,running
CNC_01,2026-04-10T14:35:02.966Z,73.68,1.84,1487,12.67,running
CNC_01,2026-04-10T14:36:02.966Z,71.27,1.74,1475,12.8,running
CNC_01,2026-04-10T14:37:02.966Z,72.72,1.87,1501,12.19,running
CNC_01,2026-04-10T14:38:02.966Z,71.31,1.81,1486,12.34,running
CNC_01,2026-04-10T14:39:02.966Z,71.64,1.81,1464,12.77,running
CNC_01,2026-04-10T14:40:02.966Z,70.48,1.84,1485,12.33,running
CNC_01,2026-04-10T14:41:02.966Z,70.93,1.74,1468,12.34,running
CNC_01,2026-04-10T14:42:02.966Z,71.84,1.87,1464,12.79,running
CNC_01,2026-04-10T14:43:02.966Z,73.36,1.77,1485,12.52,running
CNC_01,2026-04-10T14:44:02.966Z,70.47,1.82,1470,12.68,running
CNC_01,2026-04-10T14:45:02.966Z,72.22,1.83,1490,12.48,running
CNC_01,2026-04-10T14:46:02.966Z,71.29,1.79,1470,12.71,running
CNC_01,2026-04-10T14:47:02.966Z,73.66,1.83,1501,12.18,running
CNC_01,2026-04-10T14:48:02.966Z,73.54,1.77,1477,12.73,running
CNC_01,2026-04-10T14:49:02.966Z,70.23,1.78,1486,12.2,running
CNC_01,2026-04-10T14:50:02.966Z,70.27,1.73,1499,12.25,running
CNC_01,2026-04-10T14:51:02.966Z,70.51,1.73,1488,12.8,running
CNC_01,2026-04-10T14:52:02.966Z,71.53,1.85,1471,12.48,running
CNC_01,2026-04-10T14:53:02.966Z,73.88,1.85,1479,12.2,running
CNC_01,2026-04-10T14:54:02.966Z,71.83,1.83,1487,12.39,running
CNC_01,2026-04-10T14:55:02.966Z,73.65,1.8,1497,12.56,running
CNC_01,2026-04-10T14:56:02.966Z,73.15,1.76,1463,12.14,running
CNC_01,2026-04-10T14:57:02.966Z,70.95,1.78,1481,12.38,running
CNC_01,2026-04-10T14:58:02.966Z,71.66,1.73,1480,12.65,running
CNC_01,2026-04-10T14:59:02.966Z,72.38,1.78,1479,12.2,running
CNC_01,2026-04-10T15:00:02.966Z,71.23,1.81,1485,12.86,running
CNC_01,2026-04-10T15:01:02.966Z,74.09,1.86,1494,12.18,running
CNC_01,2026-04-10T15:02:02.966Z,73.61,1.76,1469,12.18,running
CNC_01,2026-04-10T15:03:02.966Z,73.41,1.76,1467,12.81,running
CNC_01,2026-04-10T15:04:02.966Z,70.32,1.84,1470,12.79,running
CNC_01,2026-04-10T15:05:02.966Z,72.58,1.84,1484,12.56,running
CNC_01,2026-04-10T15:06:02.966Z,69.96,1.77,1468,12.47,running
CNC_01,2026-04-10T15:07:02.966Z,70.8,1.75,1486,12.43,running
CNC_01,2026-04-10T15:08:02.966Z,72.33,1.83,1479,12.75,running
CNC_01,2026-04-10T15:09:02.966Z,71.02,1.8,1487,12.62,running
CNC_01,2026-04-10T15:10:02.966Z,70.71,1.81,1459,12.83,running
CNC_01,2026-04-10T15:11:02.966Z,72.83,1.78,1501,12.56,running
CNC_01,2026-04-10T15:12:02.966Z,71.17,1.87,1495,12.43,running
CNC_01,2026-04-10T15:13:02.966Z,73.04,1.84,1495,12.6,running
CNC_01,2026-04-10T15:14:02.966Z,71.25,1.76,1484,12.57,running
CNC_01,2026-04-10T15:15:02.966Z,71.56,1.84,1464,12.48,running
CNC_01,2026-04-10T15:16:02.966Z,70.16,1.73,1488,12.37,running
CNC_01,2026-04-10T15:17:02.966Z,72.28,1.77,1461,12.79,running
CNC_01,2026-04-10T15:18:02.966Z,72.57,1.79,1482,12.64,running
CNC_01,2026-04-10T15:19:02.966Z,71.27,1.84,1468,12.8,running
CNC_01,2026-04-10T15:20:02.966Z,72.77,1.83,1466,12.65,running
CNC_01,2026-04-10T15:21:02.966Z,71.79,1.83,1478,12.32,running
CNC_01,2026-04-10T15:22:02.966Z,70.28,1.74,1469,12.65,running
CNC_01,2026-04-10T15:23:02.966Z,72.14,1.85,1463,12.67,running
CNC_01,2026-04-10T15:24:02.966Z,73.16,1.77,1495,12.7,running
CNC_01,2026-04-10T15:25:02.966Z,71.25,1.73,1492,12.23,running
CNC_01,2026-04-10T15:26:02.966Z,72.59,1.74,1487,12.87,running
CNC_01,2026-04-10T15:27:02.966Z,70.06,1.74,1481,12.8,running
CNC_01,2026-04-10T15:28:02.966Z,71.52,1.87,1465,12.37,running
CNC_01,2026-04-10T15:29:02.966Z,74.1,1.82,1483,12.77,running
CNC_01,2026-04-10T15:30:02.966Z,72.54,1.81,1459,12.4,running
CNC_01,2026-04-10T15:31:02.966Z,73.23,1.87,1499,12.34,running
CNC_01,2026-04-10T15:32:02.966Z,70.66,1.75,1486,12.47,running
CNC_01,2026-04-10T15:33:02.966Z,73.57,1.75,1461,12.56,running
CNC_01,2026-04-10T15:34:02.966Z,70.69,1.76,1475,12.76,running
CNC_01,2026-04-10T15:35:02.966Z,70.91,1.85,1497,12.53,running
CNC_01,2026-04-10T15:36:02.966Z,72.1,1.83,1499,12.64,running
CNC_01,2026-04-10T15:37:02.966Z,73.19,1.74,1463,12.43,running
CNC_01,2026-04-10T15:38:02.966Z,72.52,1.76,1474,12.51,running
CNC_01,2026-04-10T15:39:02.966Z,72.02,1.84,1460,12.29,running
CNC_01,2026-04-10T15:40:02.966Z,71.75,1.83,1488,12.75,running
CNC_01,2026-04-10T15:41:02.966Z,72.38,1.74,1499,12.39,running
CNC_01,2026-04-10T15:42:02.966Z,69.9,1.74,1491,12.56,running
CNC_01,2026-04-10T15:43:02.966Z,70.85,1.8,1471,12.57,running
CNC_01,2026-04-10T15:44:02.966Z,70.43,1.75,1487,12.65,running
CNC_01,2026-04-10T15:45:02.966Z,70.48,1.83,1481,12.4,running
CNC_01,2026-04-10T15:46:02.966Z,72.92,1.8,1490,12.31,running
CNC_01,2026-04-10T15:47:02.966Z,70.62,1.78,1483,12.52,running
CNC_01,2026-04-10T15:48:02.966Z,71.89,1.77,1461,12.83,running
CNC_01,2026-04-10T15:49:02.966Z,73.75,1.83,1473,12.6,running
CNC_01,2026-04-10T15:50:02.966Z,70.79,1.82,1466,12.37,running
CNC_01,2026-04-10T15:51:02.966Z,73.22,1.84,1481,12.8,running
CNC_01,2026-04-10T15:52:02.966Z,73.66,1.85,1482,12.54,running
CNC_01,2026-04-10T15:53:02.966Z,73.27,1.83,1476,12.23,running
CNC_01,2026-04-10T15:54:02.966Z,70.35,1.74,1483,12.69,running
CNC_01,2026-04-10T15:55:02.966Z,72.49,1.78,1460,12.73,running
CNC_01,2026-04-10T15:56:02.966Z,72.79,1.8,1488,12.43,running
CNC_01,2026-04-10T15:57:02.966Z,73.99,1.75,1460,12.82,running
CNC_01,2026-04-10T15:58:02.966Z,71.59,1.75,1483,12.8,running
CNC_01,2026-04-10T15:59:02.966Z,70.28,1.75,1476,12.19,running
CNC_01,2026-04-10T16:00:02.966Z,71.81,1.78,1469,12.59,running
CNC_01,2026-04-10T16:01:02.966Z,74.11,1.85,1465,12.67,running
CNC_01,2026-04-10T16:02:02.966Z,72.53,1.87,1472,12.23,running
CNC_01,2026-04-10T16:03:02.966Z,72.16,1.8,1463,12.69,running
CNC_01,2026-04-10T16:04:02.966Z,73.67,1.74,1499,12.2,running
CNC_01,2026-04-10T16:05:02.966Z,70.27,1.85,1461,12.51,running
CNC_01,2026-04-10T16:06:02.966Z,72.9,1.85,1478,12.79,running
CNC_01,2026-04-10T16:07:02.966Z,72.04,1.74,1469,12.85,running
CNC_01,2026-04-10T16:08:02.966Z,71.8,1.78,1458,12.26,running
CNC_01,2026-04-10T16:09:02.966Z,73.21,1.78,1498,12.25,running
CNC_01,2026-04-10T16:10:02.966Z,70.17,1.85,1468,12.59,running
CNC_01,2026-04-10T16:11:02.966Z,73.75,1.85,1467,12.44,running
CNC_01,2026-04-10T16:12:02.966Z,72.6,1.73,1487,12.32,running
CNC_01,2026-04-10T16:13:02.966Z,73.15,1.73,1497,12.87,running
CNC_01,2026-04-10T16:14:02.966Z,70.76,1.82,1482,12.84,running
CNC_01,2026-04-10T16:15:02.966Z,70.57,1.81,1466,12.79,running
CNC_01,2026-04-10T16:16:02.966Z,72.45,1.81,1496,12.51,running
CNC_01,2026-04-10T16:17:02.966Z,70.98,1.87,1468,12.76,running
CNC_01,2026-04-10T16:18:02.966Z,70.16,1.84,1467,12.84,running
CNC_01,2026-04-10T16:19:02.966Z,70.69,1.85,1484,12.21,running
CNC_01,2026-04-10T16:20:02.966Z,72.77,1.82,1496,12.83,running
CNC_01,2026-04-10T16:21:02.966Z,72.98,1.86,1484,12.83,running
CNC_01,2026-04-10T16:22:02.966Z,73.26,1.85,1497,12.56,running
CNC_01,2026-04-10T16:23:02.966Z,74.13,1.86,1466,12.83,running
CNC_01,2026-04-10T16:24:02.966Z,73.31,1.84,1472,12.44,running
CNC_01,2026-04-10T16:25:02.966Z,71.3,1.78,1497,12.78,running
CNC_01,2026-04-10T16:26:02.966Z,70.96,1.77,1463,12.41,running
CNC_01,2026-04-10T16:27:02.966Z,73.19,1.85,1460,12.5,running
CNC_01,2026-04-10T16:28:02.966Z,70.34,1.73,1493,12.77,running
CNC_01,2026-04-10T16:29:02.966Z,73.4,1.77,1466,12.46,running
CNC_01,2026-04-10T16:30:02.966Z,73.34,1.81,1468,12.49,running
CNC_01,2026-04-10T16:31:02.966Z,73.96,1.77,1485,12.57,running
CNC_01,2026-04-10T16:32:02.966Z,73.43,1.79,1460,12.47,running
CNC_01,2026-04-10T16:33:02.966Z,70.29,1.86,1477,12.73,running
CNC_01,2026-04-10T16:34:02.966Z,70.11,1.78,1461,12.39,running
CNC_01,2026-04-10T16:35:02.966Z,70.95,1.85,1481,12.5,running
CNC_01,2026-04-10T16:36:02.966Z,72.33,1.8,1494,12.54,running
CNC_01,2026-04-10T16:37:02.966Z,72.05,1.78,1501,12.68,running
CNC_01,2026-04-10T16:38:02.966Z,70.25,1.79,1462,12.42,running
CNC_01,2026-04-10T16:39:02.966Z,73.95,1.8,1467,12.13,running
CNC_01,2026-04-10T16:40:02.966Z,72.63,1.82,1493,12.14,running
CNC_01,2026-04-10T16:41:02.966Z,70.02,1.87,1465,12.81,running
CNC_01,2026-04-10T16:42:02.966Z,71.87,1.85,1490,12.51,running
CNC_01,2026-04-10T16:43:02.966Z,70.0,1.84,1466,12.87,running
CNC_01,2026-04-10T16:44:02.966Z,72.08,1.74,1487,12.15,running
CNC_01,2026-04-10T16:45:02.966Z,70.19,1.81,1467,12.2,running
CNC_01,2026-04-10T16:46:02.966Z,70.32,1.76,1461,12.26,running
CNC_01,2026-04-10T16:47:02.966Z,70.08,1.85,1473,12.86,running
CNC_01,2026-04-10T16:48:02.966Z,72.74,1.86,1471,12.79,running
CNC_01,2026-04-10T16:49:02.966Z,73.73,1.77,1476,12.68,running
CNC_01,2026-04-10T16:50:02.966Z,70.65,1.86,1459,12.54,running
CNC_01,2026-04-10T16:51:02.966Z,73.2,1.83,1488,12.26,running
CNC_01,2026-04-10T16:52:02.966Z,72.2,1.77,1458,12.13,running
CNC_01,2026-04-10T16:53:02.966Z,72.28,1.78,1493,12.3,running
CNC_01,2026-04-10T16:54:02.966Z,70.82,1.86,1500,12.66,running
CNC_01,2026-04-10T16:55:02.966Z,73.52,1.8,1494,12.14,running
CNC_01,2026-04-10T16:56:02.966Z,71.29,1.85,1501,12.25,running
CNC_01,2026-04-10T16:57:02.966Z,71.24,1.86,1461,12.42,running
CNC_01,2026-04-10T16:58:02.966Z,71.22,1.83,1497,12.68,running
CNC_01,2026-04-10T16:59:02.966Z,70.75,1.78,1493,12.21,running
CNC_01,2026-04-10T17:00:02.966Z,70.76,1.79,1492,12.22,running
CNC_01,2026-04-10T17:01:02.966Z,73.44,1.77,1498,12.49,running
CNC_01,2026-04-10T17:02:02.966Z,73.23,1.82,1477,12.33,running
CNC_01,2026-04-10T17:03:02.966Z,70.63,1.75,1461,12.63,running
CNC_01,2026-04-10T17:04:02.966Z,72.9,1.77,1497,12.55,running
CNC_01,2026-04-10T17:05:02.966Z,73.64,1.75,1486,12.6,running
CNC_01,2026-04-10T17:06:02.966Z,70.46,1.85,1467,12.66,running
CNC_01,2026-04-10T17:07:02.966Z,72.12,1.81,1494,12.6,running
CNC_01,2026-04-10T17:08:02.966Z,73.98,1.74,1483,12.39,running
CNC_01,2026-04-10T17:09:02.966Z,71.53,1.74,1494,12.76,running
CNC_01,2026-04-10T17:10:02.966Z,73.15,1.76,1494,12.69,running
CNC_01,2026-04-10T17:11:02.966Z,73.57,1.87,1493,12.6,running
CNC_01,2026-04-10T17:12:02.966Z,70.38,1.74,1498,12.69,running
CNC_01,2026-04-10T17:13:02.966Z,72.98,1.83,1473,12.83,running
CNC_01,2026-04-10T17:14:02.966Z,71.5,1.81,1486,12.87,running
CNC_01,2026-04-10T17:15:02.966Z,70.7,1.84,1476,12.65,running
CNC_01,2026-04-10T17:16:02.966Z,69.95,1.84,1476,12.53,running
CNC_01,2026-04-10T17:17:02.966Z,70.96,1.86,1463,12.5,running
CNC_01,2026-04-10T17:18:02.966Z,73.75,1.74,1479,12.44,running
CNC_01,2026-04-10T17:19:02.966Z,73.29,1.79,1470,12.84,running
CNC_01,2026-04-10T17:20:02.966Z,72.76,1.77,1493,12.66,running
CNC_01,2026-04-10T17:21:02.966Z,72.07,1.76,1462,12.59,running
CNC_01,2026-04-10T17:22:02.966Z,72.36,1.78,1475,12.7,running
CNC_01,2026-04-10T17:23:02.966Z,73.13,1.79,1463,12.6,running
CNC_01,2026-04-10T17:24:02.966Z,70.36,1.83,1483,12.86,running
CNC_01,2026-04-10T17:25:02.966Z,70.64,1.79,1480,12.5,running
CNC_01,2026-04-10T17:26:02.966Z,71.9,1.82,1471,12.21,running
CNC_01,2026-04-10T17:27:02.966Z,70.77,1.84,1486,12.36,running
CNC_01,2026-04-10T17:28:02.966Z,71.49,1.84,1499,12.76,running
CNC_01,2026-04-10T17:29:02.966Z,73.62,1.77,1463,12.58,running
CNC_01,2026-04-10T17:30:02.966Z,73.42,1.73,1489,12.62,running
CNC_01,2026-04-10T17:31:02.966Z,70.01,1.77,1486,12.85,running
CNC_01,2026-04-10T17:32:02.966Z,72.86,1.75,1495,12.18,running
CNC_01,2026-04-10T17:33:02.966Z,70.81,1.8,1480,12.81,running
CNC_01,2026-04-10T17:34:02.966Z,70.61,1.81,1474,12.44,running
CNC_01,2026-04-10T17:35:02.966Z,71.04,1.87,1483,12.48,running
CNC_01,2026-04-10T17:36:02.966Z,71.26,1.76,1461,12.34,running
CNC_01,2026-04-10T17:37:02.966Z,73.3,1.78,1496,12.24,running
CNC_01,2026-04-10T17:38:02.966Z,72.28,1.8,1458,12.25,running
CNC_01,2026-04-10T17:39:02.966Z,72.23,1.79,1462,12.36,running
CNC_01,2026-04-10T17:40:02.966Z,74.11,1.84,1474,12.22,running
CNC_01,2026-04-10T17:41:02.966Z,71.67,1.75,1477,12.44,running
CNC_01,2026-04-10T17:42:02.966Z,70.32,1.78,1478,12.26,running
CNC_01,2026-04-10T17:43:02.966Z,72.18,1.8,1475,12.47,running
CNC_01,2026-04-10T17:44:02.966Z,72.19,1.77,1499,12.21,running
CNC_01,2026-04-10T17:45:02.966Z,71.08,1.84,1476,12.44,running
CNC_01,2026-04-10T17:46:02.966Z,72.82,1.84,1502,12.67,running
CNC_01,2026-04-10T17:47:02.966Z,70.77,1.82,1492,12.57,running
CNC_01,2026-04-10T17:48:02.966Z,72.6,1.79,1473,12.21,running
CNC_01,2026-04-10T17:49:02.966Z,73.59,1.74,1466,12.53,running
CNC_01,2026-04-10T17:50:02.966Z,70.86,1.78,1459,12.77,running
CNC_01,2026-04-10T17:51:02.966Z,70.01,1.74,1496,12.79,running
CNC_01,2026-04-10T17:52:02.966Z,73.97,1.84,1477,12.79,running
CNC_01,2026-04-10T17:53:02.966Z,71.03,1.81,1468,12.18,running
CNC_01,2026-04-10T17:54:02.966Z,73.28,1.82,1460,12.79,running
CNC_01,2026-04-10T17:55:02.966Z,72.94,1.84,1492,12.38,running
CNC_01,2026-04-10T17:56:02.966Z,74.15,1.74,1479,12.2,running
CNC_01,2026-04-10T17:57:02.966Z,71.46,1.8,1481,12.78,running
CNC_01,2026-04-10T17:58:02.966Z,69.97,1.85,1476,12.49,running
CNC_01,2026-04-10T17:59:02.966Z,73.12,1.74,1472,12.87,running
CNC_01,2026-04-10T18:00:02.966Z,69.94,1.75,1500,12.75,running
CNC_01,2026-04-10T18:01:02.966Z,72.12,1.75,1476,12.29,running
CNC_01,2026-04-10T18:02:02.966Z,70.27,1.78,1485,12.4,running
CNC_01,2026-04-10T18:03:02.966Z,73.27,1.86,1473,12.66,running
CNC_01,2026-04-10T18:04:02.966Z,72.34,1.77,1496,12.67,running
CNC_01,2026-04-10T18:05:02.966Z,69.84,1.74,1464,12.81,running
CNC_01,2026-04-10T18:06:02.966Z,70.92,1.79,1493,12.3,running
CNC_01,2026-04-10T18:07:02.966Z,71.56,1.73,1486,12.47,running
CNC_01,2026-04-10T18:08:02.966Z,71.25,1.76,1482,12.42,running
CNC_01,2026-04-10T18:09:02.966Z,71.8,1.82,1478,12.16,running
CNC_01,2026-04-10T18:10:02.966Z,73.39,1.87,1472,12.83,running
CNC_01,2026-04-10T18:11:02.966Z,73.21,1.79,1483,12.34,running
CNC_01,2026-04-10T18:12:02.966Z,72.09,1.77,1466,12.74,running
CNC_01,2026-04-10T18:13:02.966Z,72.9,1.85,1485,12.13,running
CNC_01,2026-04-10T18:14:02.966Z,70.91,1.87,1462,12.78,running
CNC_01,2026-04-10T18:15:02.966Z,72.65,1.83,1489,12.62,running
CNC_01,2026-04-10T18:16:02.966Z,73.63,1.76,1495,12.17,running
CNC_01,2026-04-10T18:17:02.966Z,73.69,1.84,1459,12.85,running
CNC_01,2026-04-10T18:18:02.966Z,70.69,1.78,1474,12.19,running
CNC_01,2026-04-10T18:19:02.966Z,70.8,1.81,1484,12.48,running
CNC_01,2026-04-10T18:20:02.966Z,73.58,1.79,1502,12.6,running
CNC_01,2026-04-10T18:21:02.966Z,72.53,1.79,1484,12.16,running
CNC_01,2026-04-10T18:22:02.966Z,72.94,1.74,1475,12.5,running
CNC_01,2026-04-10T18:23:02.966Z,70.89,1.75,1468,12.46,running
CNC_01,2026-04-10T18:24:02.966Z,71.83,1.74,1499,12.69,running
CNC_01,2026-04-10T18:25:02.966Z,70.5,1.77,1484,12.59,running
CNC_01,2026-04-10T18:26:02.966Z,73.82,1.76,1482,12.34,running
CNC_01,2026-04-10T18:27:02.966Z,70.31,1.85,1463,12.69,running
CNC_01,2026-04-10T18:28:02.966Z,70.71,1.79,1495,12.51,running
CNC_01,2026-04-10T18:29:02.966Z,72.16,1.84,1462,12.65,running
CNC_01,2026-04-10T18:30:02.966Z,74.06,1.77,1468,12.28,running
CNC_01,2026-04-10T18:31:02.966Z,71.34,1.73,1484,12.43,running
CNC_01,2026-04-10T18:32:02.966Z,71.85,1.78,1481,12.54,running
CNC_01,2026-04-10T18:33:02.966Z,71.76,1.77,1461,12.4,running
CNC_01,2026-04-10T18:34:02.966Z,71.78,1.76,1496,12.47,running
CNC_01,2026-04-10T18:35:02.966Z,70.63,1.82,1485,12.18,running
CNC_01,2026-04-10T18:36:02.966Z,70.5,1.85,1500,12.26,running
CNC_01,2026-04-10T18:37:02.966Z,73.26,1.82,1471,12.18,running
CNC_01,2026-04-10T18:38:02.966Z,70.33,1.87,1487,12.79,running
CNC_01,2026-04-10T18:39:02.966Z,71.46,1.75,1501,12.3,running
CNC_01,2026-04-10T18:40:02.966Z,70.15,1.81,1473,12.4,running
CNC_01,2026-04-10T18:41:02.966Z,72.42,1.77,1493,12.26,running
CNC_01,2026-04-10T18:42:02.966Z,72.12,1.83,1491,12.31,running
CNC_01,2026-04-10T18:43:02.966Z,71.88,1.83,1502,12.3,running
CNC_01,2026-04-10T18:44:02.966Z,72.1,1.79,1495,12.37,running
CNC_01,2026-04-10T18:45:02.966Z,70.8,1.86,1479,12.43,running
CNC_01,2026-04-10T18:46:02.966Z,70.27,1.81,1489,12.45,running
